"ARS-Land","ARS-RB","ARS-Kreis","ARS-VB","ARS-Gem","Gemeindename","Postleitzahl","Laengengrad","Breitengrad","﻿NinaAPICode","Bundesland"
7,3,33,5007,54,"Obermoschel, Stadt",67823,"7.773886","49.727689",73335000000,"RP"
7,3,33,5007,55,"Oberndorf",67821,"7.809978","49.710168",73335000000,"RP"
7,3,33,5007,61,"Ransweiler",67808,"7.766567","49.664755",73335000000,"RP"
7,3,33,5007,65,"Ruppertsecken",67808,"7.881015","49.645819",73335000000,"RP"
7,3,33,5007,66,"Sankt Alban",67813,"7.86278","49.683295",73335000000,"RP"
7,3,33,5007,67,"Schiersfeld",67823,"7.762734","49.694578",73335000000,"RP"
7,3,33,5007,68,"Schönborn",67808,"7.772576","49.642132",73335000000,"RP"
7,3,33,5007,72,"Sitters",67823,"7.784214","49.70877",73335000000,"RP"
7,3,33,5007,73,"Stahlberg",67808,"7.786942","49.664741",73335000000,"RP"
7,3,33,5007,77,"Teschenmoschel",67806,"7.732266","49.631036",73335000000,"RP"
7,3,33,5007,78,"Unkenbach",67823,"7.744048","49.716572",73335000000,"RP"
7,3,33,5007,79,"Waldgrehweiler",67822,"7.741981","49.668498",73335000000,"RP"
7,3,33,5007,83,"Winterborn",67822,"7.864841","49.746367",73335000000,"RP"
7,3,33,5007,84,"Würzweiler",67808,"7.862517","49.654184",73335000000,"RP"
7,3,33,5007,201,"Rathskirchen",67744,"7.720482","49.614919",73335000000,"RP"
7,3,33,5007,202,"Reichsthal",67759,"7.729168","49.597757",73335000000,"RP"
7,3,33,5007,203,"Seelen",67744,"7.714437","49.599679",73335000000,"RP"
7,3,33,5007,502,"Rockenhausen, Stadt",67806,"7.823609","49.628859",73335000000,"RP"
7,3,34,7,7,"Germersheim, Stadt",76726,"8.374177","49.21765",73340000000,"RP"
7,3,34,501,501,"Wörth am Rhein, Stadt",76744,"8.268634","49.051938",73340000000,"RP"
7,3,34,5001,1,"Bellheim",76756,"8.284042","49.190542",73345000000,"RP"
7,3,34,5001,14,"Knittelsheim",76879,"8.251143","49.191462",73345000000,"RP"
7,3,34,5001,23,"Ottersheim bei Landau",76879,"8.230383","49.191449",73345000000,"RP"
7,3,34,5001,36,"Zeiskam",67378,"8.24837","49.23346",73345000000,"RP"
7,3,34,5002,2,"Berg (Pfalz)",76768,"8.205367","48.982445",73345000000,"RP"
7,3,34,5002,8,"Hagenbach, Stadt",76767,"8.247027","49.02038",73345000000,"RP"
7,3,34,5002,21,"Neuburg am Rhein",76776,"8.251735","48.986655",73345000000,"RP"
7,3,34,5002,27,"Scheibenhardt",76779,"8.139887","48.981189",73345000000,"RP"
7,3,34,5003,9,"Hatzenbühl",76770,"8.243475","49.110695",73345000000,"RP"
7,3,34,5003,12,"Jockgrim",76751,"8.276512","49.094237",73345000000,"RP"
7,3,34,5003,22,"Neupotz",76777,"8.317843","49.118317",73345000000,"RP"
7,3,34,5003,24,"Rheinzabern",76764,"8.278355","49.117953",73345000000,"RP"
7,3,34,5004,4,"Erlenbach bei Kandel",76872,"8.186629","49.110993",73345000000,"RP"
7,3,34,5004,5,"Freckenfeld",76872,"8.111546","49.065365",73345000000,"RP"
7,3,34,5004,13,"Kandel, Stadt",76870,"8.192761","49.081369",73345000000,"RP"
7,3,34,5004,20,"Minfeld",76872,"8.143806","49.072241",73345000000,"RP"
7,3,34,5004,30,"Steinweiler",76872,"8.139929","49.12241",73345000000,"RP"
7,3,34,5004,31,"Vollmersweiler",76744,"8.07554","49.065113",73345000000,"RP"
7,3,34,5004,34,"Winden",76872,"8.114207","49.098548",73345000000,"RP"
7,3,34,5005,6,"Freisbach",67361,"8.270735","49.272207",73345000000,"RP"
7,3,34,5005,17,"Lingenfeld",67360,"8.342315","49.249151",73345000000,"RP"
7,3,34,5005,18,"Lustadt",67363,"8.274533","49.244519",73345000000,"RP"
7,3,34,5005,28,"Schwegenheim",67365,"8.329323","49.269476",73345000000,"RP"
7,3,34,5005,32,"Weingarten (Pfalz)",67366,"8.286793","49.259178",73345000000,"RP"
7,3,34,5005,33,"Westheim (Pfalz)",67368,"8.32364","49.249181",73345000000,"RP"
7,3,34,5006,11,"Hördt",76771,"8.327028","49.166223",73345000000,"RP"
7,3,34,5006,15,"Kuhardt",76773,"8.315402","49.144499",73345000000,"RP"
7,3,34,5006,16,"Leimersheim",76774,"8.342259","49.123945",73345000000,"RP"
7,3,34,5006,25,"Rülzheim",76761,"8.293548","49.155067",73345000000,"RP"
7,3,35,5001,3,"Bruchmühlbach-Miesau",66892,"7.46112","49.387344",73355000000,"RP"
7,3,35,5001,11,"Gerhardsbrunn",66894,"7.521966","49.355605",73355000000,"RP"
7,3,35,5001,201,"Lambsborn",66894,"7.428122","49.367433",73355000000,"RP"
7,3,35,5001,202,"Langwieden",66894,"7.500691","49.374616",73355000000,"RP"
7,3,35,5001,203,"Martinshöhe",66894,"7.478836","49.364351",73355000000,"RP"
7,3,35,5002,4,"Enkenbach-Alsenborn",67677,"7.90659","49.490516",73355000000,"RP"
7,3,35,5002,7,"Fischbach",67693,"7.911874","49.45412",73355000000,"RP"
7,3,35,5002,10,"Frankenstein",67468,"7.979846","49.438664",73355000000,"RP"
7,3,35,5002,15,"Hochspeyer",67691,"7.89553","49.44412",73355000000,"RP"
7,3,35,5002,26,"Mehlingen",67678,"7.855085","49.493578",73355000000,"RP"
7,3,35,5002,28,"Neuhemsbach",67680,"7.923664","49.522457",73355000000,"RP"
7,3,35,5002,48,"Waldleiningen",67693,"7.885152","49.397765",73355000000,"RP"
7,3,35,5002,205,"Sembach",67681,"7.857688","49.51302",73355000000,"RP"
7,3,35,5008,16,"Hütschenhausen",66882,"7.481347","49.419652",73355000000,"RP"
7,3,35,5008,20,"Kottweiler-Schwanden",66879,"7.538939","49.473245",73355000000,"RP"
7,3,35,5008,30,"Niedermohr",66879,"7.464311","49.459844",73355000000,"RP"
7,3,35,5008,38,"Ramstein-Miesenbach, Stadt",66877,"7.551119","49.445736",73355000000,"RP"
7,3,35,5008,44,"Steinwenden",66879,"7.52831","49.456174",73355000000,"RP"
7,3,35,5009,5,"Erzenhausen",67685,"7.617397","49.499657",73355000000,"RP"
7,3,35,5009,6,"Eulenbis",67685,"7.637496","49.506579",73355000000,"RP"
7,3,35,5009,19,"Kollweiler",66879,"7.577818","49.514656",73355000000,"RP"
7,3,35,5009,24,"Mackenbach",67686,"7.586909","49.475043",73355000000,"RP"
7,3,35,5009,40,"Rodenbach",67688,"7.653207","49.473468",73355000000,"RP"
7,3,35,5009,43,"Schwedelbach",67685,"7.593578","49.495823",73355000000,"RP"
7,3,35,5009,49,"Weilerbach",67685,"7.631074","49.481334",73355000000,"RP"
7,3,35,5009,501,"Reichenbach-Steegen",66879,"7.527253","49.504593",73355000000,"RP"
7,3,35,5010,9,"Frankelbach",67737,"7.633563","49.534422",73355000000,"RP"
7,3,35,5010,13,"Heiligenmoschel",67699,"7.757549","49.555985",73355000000,"RP"
7,3,35,5010,14,"Hirschhorn/ Pfalz",67732,"7.678926","49.519289",73355000000,"RP"
7,3,35,5010,17,"Katzweiler",67734,"7.69771","49.504075",73355000000,"RP"
7,3,35,5010,25,"Mehlbach",67735,"7.717068","49.521821",73355000000,"RP"
7,3,35,5010,29,"Niederkirchen",67700,"7.696361","49.578322",73355000000,"RP"
7,3,35,5010,33,"Olsbrücken",67737,"7.657665","49.539192",73355000000,"RP"
7,3,35,5010,34,"Otterbach",67731,"7.739678","49.48706",73355000000,"RP"
7,3,35,5010,35,"Otterberg, Stadt",67697,"7.772375","49.502037",73355000000,"RP"
7,3,35,5010,41,"Schallodenbach",67701,"7.714968","49.544365",73355000000,"RP"
7,3,35,5010,42,"Schneckenhausen",67699,"7.744368","49.538595",73355000000,"RP"
7,3,35,5010,46,"Sulzbachtal",67734,"7.65734","49.522147",73355000000,"RP"
7,3,35,5011,2,"Bann",66851,"7.611963","49.390185",73355000000,"RP"
7,3,35,5011,12,"Hauptstuhl",66851,"7.492518","49.400211",73355000000,"RP"
7,3,35,5011,18,"Kindsbach",66862,"7.615011","49.416087",73355000000,"RP"
7,3,35,5011,21,"Krickenbach",67706,"7.666436","49.362893",73355000000,"RP"
7,3,35,5011,22,"Landstuhl, Sickingenstadt, Stadt",66849,"7.568755","49.410247",73355000000,"RP"
7,3,35,5011,23,"Linden",66851,"7.645916","49.351256",73355000000,"RP"
7,3,35,5011,27,"Mittelbrunn",66851,"7.550494","49.372679",73355000000,"RP"
7,3,35,5011,31,"Oberarnbach",66851,"7.587841","49.385184",73355000000,"RP"
7,3,35,5011,37,"Queidersbach",66851,"7.629494","49.37327",73355000000,"RP"
7,3,35,5011,45,"Stelzenberg",67705,"7.739726","49.380053",73355000000,"RP"
7,3,35,5011,47,"Trippstadt",67705,"7.771394","49.356549",73355000000,"RP"
7,3,35,5011,204,"Schopp",67707,"7.687583","49.351081",73355000000,"RP"
7,3,36,5008,1,"Adenbach",67742,"7.647541","49.669273",73365000000,"RP"
7,3,36,5008,5,"Aschbach",67753,"7.575961","49.600926",73365000000,"RP"
7,3,36,5008,12,"Buborn",67742,"7.541333","49.636702",73365000000,"RP"
7,3,36,5008,13,"Cronenberg",67744,"7.624401","49.652553",73365000000,"RP"
7,3,36,5008,14,"Deimberg",67742,"7.517794","49.627476",73365000000,"RP"
7,3,36,5008,19,"Einöllen",67753,"7.636962","49.609109",73365000000,"RP"
7,3,36,5008,23,"Eßweiler",67754,"7.565245","49.558454",73365000000,"RP"
7,3,36,5008,29,"Ginsweiler",67742,"7.647781","49.652768",73365000000,"RP"
7,3,36,5008,30,"Glanbrücken",66887,"7.527457","49.61327",73365000000,"RP"
7,3,36,5008,33,"Grumbach",67745,"7.556339","49.659034",73365000000,"RP"
7,3,36,5008,35,"Hausweiler",67742,"7.564799","49.647845",73365000000,"RP"
7,3,36,5008,36,"Hefersweiler",67753,"7.687967","49.603087",73365000000,"RP"
7,3,36,5008,38,"Heinzenhausen",67742,"7.606073","49.628652",73365000000,"RP"
7,3,36,5008,40,"Herren-Sulzbach",67742,"7.528804","49.648863",73365000000,"RP"
7,3,36,5008,42,"Hinzweiler",67756,"7.548683","49.591813",73365000000,"RP"
7,3,36,5008,43,"Hohenöllen",67744,"7.626777","49.621112",73365000000,"RP"
7,3,36,5008,44,"Homberg",67744,"7.516083","49.651671",73365000000,"RP"
7,3,36,5008,45,"Hoppstädten",67744,"7.535879","49.692111",73365000000,"RP"
7,3,36,5008,48,"Jettenbach",66887,"7.556308","49.535911",73365000000,"RP"
7,3,36,5008,49,"Kappeln",67744,"7.569651","49.676018",73365000000,"RP"
7,3,36,5008,50,"Kirrweiler",67744,"7.501388","49.634749",73365000000,"RP"
7,3,36,5008,53,"Kreimbach-Kaulbach",67757,"7.632979","49.553828",73365000000,"RP"
7,3,36,5008,57,"Langweiler",67746,"7.525365","49.666211",73365000000,"RP"
7,3,36,5008,58,"Lauterecken, Stadt",67742,"7.592206","49.649246",73365000000,"RP"
7,3,36,5008,60,"Lohnweiler",67744,"7.594648","49.635552",73365000000,"RP"
7,3,36,5008,61,"Medard",67744,"7.612366","49.666689",73365000000,"RP"
7,3,36,5008,62,"Merzweiler",67746,"7.539205","49.666726",73365000000,"RP"
7,3,36,5008,65,"Nerzweiler",67749,"7.55447","49.604397",73365000000,"RP"
7,3,36,5008,69,"Nußbach",67759,"7.695774","49.629137",73365000000,"RP"
7,3,36,5008,72,"Oberweiler im Tal",67756,"7.549484","49.581168",73365000000,"RP"
7,3,36,5008,73,"Oberweiler-Tiefenbach",67752,"7.613261","49.603527",73365000000,"RP"
7,3,36,5008,74,"Odenbach",67748,"7.650783","49.685129",73365000000,"RP"
7,3,36,5008,75,"Offenbach-Hundheim",67749,"7.548454","49.624849",73365000000,"RP"
7,3,36,5008,85,"Reipoltskirchen",67753,"7.66179","49.634727",73365000000,"RP"
7,3,36,5008,86,"Relsberg",67753,"7.669482","49.594073",73365000000,"RP"
7,3,36,5008,87,"Rothselberg",67753,"7.591146","49.546078",73365000000,"RP"
7,3,36,5008,90,"Rutsweiler an der Lauter",67752,"7.620574","49.565865",73365000000,"RP"
7,3,36,5008,95,"Sankt Julian",66887,"7.510407","49.608283",73365000000,"RP"
7,3,36,5008,100,"Unterjeckenbach",67746,"7.491518","49.664218",73365000000,"RP"
7,3,36,5008,104,"Wiesweiler",67744,"7.569746","49.639241",73365000000,"RP"
7,3,36,5008,105,"Wolfstein, Stadt",67752,"7.606193","49.583693",73365000000,"RP"
7,3,36,5009,4,"Altenkirchen",66903,"7.320514","49.442401",73365000000,"RP"
7,3,36,5009,8,"Börsborn",66904,"7.398232","49.440416",73365000000,"RP"
7,3,36,5009,10,"Breitenbach",66916,"7.271826","49.433957",73365000000,"RP"
7,3,36,5009,11,"Brücken (Pfalz)",66904,"7.359882","49.432211",73365000000,"RP"
7,3,36,5009,16,"Dittweiler",66903,"7.336886","49.431184",73365000000,"RP"
7,3,36,5009,17,"Dunzweiler",66916,"7.305681","49.415923",73365000000,"RP"
7,3,36,5009,27,"Frohnhofen",66903,"7.299935","49.453407",73365000000,"RP"
7,3,36,5009,31,"Glan-Münchweiler",66907,"7.440223","49.472149",73365000000,"RP"
7,3,36,5009,32,"Gries",66903,"7.400731","49.418642",73365000000,"RP"
7,3,36,5009,37,"Henschtal",66909,"7.408479","49.464774",73365000000,"RP"
7,3,36,5009,41,"Herschweiler-Pettersheim",66909,"7.34879","49.476474",73365000000,"RP"
7,3,36,5009,47,"Hüffler",66909,"7.391341","49.495123",73365000000,"RP"
7,3,36,5009,54,"Krottelbach",66909,"7.331176","49.467013",73365000000,"RP"
7,3,36,5009,56,"Langenbach",66909,"7.329208","49.49298",73365000000,"RP"
7,3,36,5009,64,"Nanzdietschweiler",66909,"7.444893","49.445076",73365000000,"RP"
7,3,36,5009,76,"Ohmbach",66903,"7.350284","49.448712",73365000000,"RP"
7,3,36,5009,82,"Rehweiler",66907,"7.439371","49.487649",73365000000,"RP"
7,3,36,5009,92,"Schönenberg-Kübelberg",66901,"7.376049","49.409605",73365000000,"RP"
7,3,36,5009,96,"Steinbach am Glan",66909,"7.382937","49.452455",73365000000,"RP"
7,3,36,5009,101,"Wahnwegen",66909,"7.375483","49.484789",73365000000,"RP"
7,3,36,5009,102,"Waldmohr, Stadt",66914,"7.332884","49.387069",73365000000,"RP"
7,3,36,5009,107,"Matzenbach",66909,"7.458909","49.495326",73365000000,"RP"
7,3,36,5009,501,"Quirnbach/ Pfalz",66909,"7.421073","49.473015",73365000000,"RP"
7,3,36,5010,2,"Albessen",66871,"7.330666","49.516477",73365000000,"RP"
7,3,36,5010,3,"Altenglan",66885,"7.463616","49.552743",73365000000,"RP"
7,3,36,5010,6,"Blaubach",66869,"7.396821","49.557294",73365000000,"RP"
7,3,36,5010,9,"Bosenbach",66887,"7.529129","49.539629",73365000000,"RP"
7,3,36,5010,15,"Dennweiler-Frohnbach",66871,"7.383572","49.576336",73365000000,"RP"
7,3,36,5010,18,"Ehweiler",66871,"7.362519","49.522178",73365000000,"RP"
7,3,36,5010,21,"Elzweiler",66887,"7.512731","49.579251",73365000000,"RP"
7,3,36,5010,22,"Erdesbach",66887,"7.442763","49.573682",73365000000,"RP"
7,3,36,5010,24,"Etschberg",66871,"7.424781","49.512923",73365000000,"RP"
7,3,36,5010,25,"Föckelberg",66887,"7.489905","49.523816",73365000000,"RP"
7,3,36,5010,34,"Haschbach am Remigiusberg",66871,"7.43105","49.525166",73365000000,"RP"
7,3,36,5010,39,"Herchweiler",66871,"7.29075","49.514034",73365000000,"RP"
7,3,36,5010,46,"Horschbach",66887,"7.527443","49.589464",73365000000,"RP"
7,3,36,5010,51,"Körborn",66871,"7.369655","49.563144",73365000000,"RP"
7,3,36,5010,52,"Konken",66871,"7.351078","49.508296",73365000000,"RP"
7,3,36,5010,55,"Kusel, Stadt",66869,"7.400548","49.537633",73365000000,"RP"
7,3,36,5010,66,"Neunkirchen am Potzberg",66887,"7.488303","49.508395",73365000000,"RP"
7,3,36,5010,67,"Niederalben",66887,"7.467407","49.606426",73365000000,"RP"
7,3,36,5010,68,"Niederstaufenbach",66879,"7.518056","49.528398",73365000000,"RP"
7,3,36,5010,70,"Oberalben",66871,"7.400133","49.579012",73365000000,"RP"
7,3,36,5010,71,"Oberstaufenbach",66879,"7.5089","49.515551",73365000000,"RP"
7,3,36,5010,77,"Pfeffelbach",66871,"7.32696","49.540856",73365000000,"RP"
7,3,36,5010,79,"Rammelsbach",66887,"7.444525","49.544395",73365000000,"RP"
7,3,36,5010,81,"Rathsweiler",66887,"7.457759","49.597587",73365000000,"RP"
7,3,36,5010,84,"Reichweiler",66871,"7.290911","49.543178",73365000000,"RP"
7,3,36,5010,88,"Ruthweiler",66869,"7.366647","49.55285",73365000000,"RP"
7,3,36,5010,89,"Rutsweiler am Glan",66887,"7.456141","49.529294",73365000000,"RP"
7,3,36,5010,91,"Schellweiler",66869,"7.389569","49.515369",73365000000,"RP"
7,3,36,5010,94,"Selchenbach",66871,"7.292403","49.493705",73365000000,"RP"
7,3,36,5010,97,"Thallichtenberg",66871,"7.351221","49.558013",73365000000,"RP"
7,3,36,5010,98,"Theisbergstegen",66871,"7.449974","49.518188",73365000000,"RP"
7,3,36,5010,99,"Ulmet",66887,"7.45624","49.58774",73365000000,"RP"
7,3,36,5010,103,"Welchweiler",66887,"7.505024","49.577024",73365000000,"RP"
7,3,36,5010,106,"Bedesbach",66885,"7.459448","49.567802",73365000000,"RP"
7,3,37,5001,1,"Albersweiler",76857,"8.028507","49.219042",73375000000,"RP"
7,3,37,5001,17,"Dernbach",76857,"8.005928","49.247262",73375000000,"RP"
7,3,37,5001,24,"Eußerthal",76857,"7.970015","49.24392",73375000000,"RP"
7,3,37,5001,33,"Gossersweiler-Stein",76857,"7.927631","49.162934",73375000000,"RP"
7,3,37,5001,54,"Münchweiler am Klingbach",76857,"7.96658","49.148323",73375000000,"RP"
7,3,37,5001,64,"Ramberg",76857,"8.009292","49.260612",73375000000,"RP"
7,3,37,5001,67,"Rinnthal",76857,"7.92414","49.218764",73375000000,"RP"
7,3,37,5001,74,"Silz",76857,"7.949765","49.147437",73375000000,"RP"
7,3,37,5001,78,"Völkersweiler",76857,"7.931465","49.169034",73375000000,"RP"
7,3,37,5001,80,"Waldhambach",76857,"7.988989","49.164838",73375000000,"RP"
7,3,37,5001,81,"Waldrohrbach",76857,"7.965477","49.170357",73375000000,"RP"
7,3,37,5001,83,"Wernersberg",76857,"7.92763","49.190214",73375000000,"RP"
7,3,37,5001,501,"Annweiler am Trifels, Stadt",76855,"7.966259","49.203001",73375000000,"RP"
7,3,37,5002,5,"Bad Bergzabern, Stadt",76887,"7.999155","49.100366",73375000000,"RP"
7,3,37,5002,6,"Barbelroth",76889,"8.07179","49.101569",73375000000,"RP"
7,3,37,5002,8,"Birkenhördt",76889,"7.931301","49.114678",73375000000,"RP"
7,3,37,5002,13,"Böllenborn",76887,"7.936235","49.097934",73375000000,"RP"
7,3,37,5002,18,"Dierbach",76889,"8.068135","49.080809",73375000000,"RP"
7,3,37,5002,19,"Dörrenbach",76889,"7.961354","49.089921",73375000000,"RP"
7,3,37,5002,29,"Gleiszellen-Gleishorbach",76889,"8.004089","49.125009",73375000000,"RP"
7,3,37,5002,37,"Hergersweiler",76872,"8.09162","49.09667",73375000000,"RP"
7,3,37,5002,45,"Kapellen-Drusweiler",76889,"8.031227","49.102769",73375000000,"RP"
7,3,37,5002,46,"Kapsweyer",76889,"8.020328","49.044923",73375000000,"RP"
7,3,37,5002,49,"Klingenmünster",76889,"8.018384","49.140095",73375000000,"RP"
7,3,37,5002,55,"Niederhorbach",76889,"8.03153","49.116141",73375000000,"RP"
7,3,37,5002,56,"Niederotterbach",76889,"8.045067","49.060803",73375000000,"RP"
7,3,37,5002,58,"Oberhausen",76887,"8.057771","49.097988",73375000000,"RP"
7,3,37,5002,59,"Oberotterbach",76889,"7.970507","49.069276",73375000000,"RP"
7,3,37,5002,60,"Oberschlettenbach",76889,"7.871295","49.145525",73375000000,"RP"
7,3,37,5002,62,"Pleisweiler-Oberhofen",76889,"8.005348","49.117909",73375000000,"RP"
7,3,37,5002,71,"Schweigen-Rechtenbach",76889,"7.961961","49.055708",73375000000,"RP"
7,3,37,5002,72,"Schweighofen",76889,"7.996095","49.039667",73375000000,"RP"
7,3,37,5002,76,"Steinfeld",76889,"8.035787","49.04917",73375000000,"RP"
7,3,37,5002,79,"Vorderweidenthal",76889,"7.878793","49.127223",73375000000,"RP"
7,3,37,5003,2,"Altdorf",67482,"8.215757","49.286213",73375000000,"RP"
7,3,37,5003,11,"Böbingen",67482,"8.237219","49.284163",73375000000,"RP"
7,3,37,5003,15,"Burrweiler",76835,"8.075454","49.248524",73375000000,"RP"
7,3,37,5003,20,"Edenkoben, Stadt",67480,"8.127001","49.282672",73375000000,"RP"
7,3,37,5003,21,"Edesheim",67483,"8.134188","49.263816",73375000000,"RP"
7,3,37,5003,25,"Flemlingen",76835,"8.095563","49.243097",73375000000,"RP"
7,3,37,5003,27,"Freimersheim (Pfalz)",67482,"8.22076","49.2689",73375000000,"RP"
7,3,37,5003,28,"Gleisweiler",76835,"8.067564","49.242242",73375000000,"RP"
7,3,37,5003,32,"Gommersheim",67377,"8.264281","49.290626",73375000000,"RP"
7,3,37,5003,35,"Großfischlingen",67483,"8.175008","49.268817",73375000000,"RP"
7,3,37,5003,36,"Hainfeld",76835,"8.100789","49.257384",73375000000,"RP"
7,3,37,5003,48,"Kleinfischlingen",67483,"8.185484","49.262905",73375000000,"RP"
7,3,37,5003,66,"Rhodt unter Rietburg",76835,"8.106888","49.269952",73375000000,"RP"
7,3,37,5003,69,"Roschbach",76835,"8.11789","49.246363",73375000000,"RP"
7,3,37,5003,77,"Venningen",67482,"8.173749","49.281787",73375000000,"RP"
7,3,37,5003,84,"Weyher in der Pfalz",76835,"8.084106","49.267871",73375000000,"RP"
7,3,37,5004,38,"Herxheim bei Landau/ Pfalz",76863,"8.217143","49.146625",73375000000,"RP"
7,3,37,5004,39,"Herxheimweyher",76863,"8.254224","49.152162",73375000000,"RP"
7,3,37,5004,44,"Insheim",76865,"8.146376","49.158327",73375000000,"RP"
7,3,37,5004,68,"Rohrbach",76865,"8.128289","49.137175",73375000000,"RP"
7,3,37,5005,7,"Billigheim-Ingenheim",76831,"8.097229","49.137881",73375000000,"RP"
7,3,37,5005,9,"Birkweiler",76831,"8.038079","49.204087",73375000000,"RP"
7,3,37,5005,12,"Böchingen",76833,"8.092554","49.2373",73375000000,"RP"
7,3,37,5005,22,"Eschbach",76831,"8.019262","49.175016",73375000000,"RP"
7,3,37,5005,26,"Frankweiler",76833,"8.057838","49.227496",73375000000,"RP"
7,3,37,5005,31,"Göcklingen",76831,"8.0416","49.162018",73375000000,"RP"
7,3,37,5005,40,"Heuchelheim-Klingen",76831,"8.053527","49.146644",73375000000,"RP"
7,3,37,5005,42,"Ilbesheim bei Landau in der Pfalz",76831,"8.053633","49.182621",73375000000,"RP"
7,3,37,5005,43,"Impflingen",76831,"8.112662","49.162213",73375000000,"RP"
7,3,37,5005,50,"Knöringen",76833,"8.143643","49.236203",73375000000,"RP"
7,3,37,5005,51,"Leinsweiler",76829,"8.019337","49.182902",73375000000,"RP"
7,3,37,5005,65,"Ranschbach",76829,"8.028919","49.19656",73375000000,"RP"
7,3,37,5005,73,"Siebeldingen",76833,"8.051552","49.209801",73375000000,"RP"
7,3,37,5005,82,"Walsheim",76833,"8.123906","49.237563",73375000000,"RP"
7,3,37,5006,47,"Kirrweiler (Pfalz)",67489,"8.165496","49.302153",73375000000,"RP"
7,3,37,5006,52,"Maikammer",67487,"8.131032","49.305833",73375000000,"RP"
7,3,37,5006,70,"Sankt Martin",67487,"8.104579","49.301132",73375000000,"RP"
7,3,37,5007,14,"Bornheim",76879,"8.164013","49.222241",73375000000,"RP"
7,3,37,5007,23,"Essingen",76879,"8.174389","49.235839",73375000000,"RP"
7,3,37,5007,41,"Hochstadt (Pfalz)",76879,"8.208647","49.239511",73375000000,"RP"
7,3,37,5007,61,"Offenbach an der Queich",76877,"8.190128","49.193975",73375000000,"RP"
7,3,38,4,4,"Bobenheim-Roxheim",67240,"8.364735","49.578035",73380000000,"RP"
7,3,38,5,5,"Böhl-Iggelheim",67459,"8.308577","49.365618",73380000000,"RP"
7,3,38,17,17,"Limburgerhof",67117,"8.39107","49.42064",73380000000,"RP"
7,3,38,19,19,"Mutterstadt",67112,"8.354887","49.442195",73380000000,"RP"
7,3,38,25,25,"Schifferstadt, Stadt",67105,"8.374595","49.385557",73380000000,"RP"
7,3,38,5001,6,"Dannstadt-Schauernheim",67125,"8.315975","49.425951",73385000000,"RP"
7,3,38,5001,14,"Hochdorf-Assenheim",67126,"8.276523","49.41743",73385000000,"RP"
7,3,38,5001,22,"Rödersheim-Gronau",67127,"8.257346","49.429578",73385000000,"RP"
7,3,38,5004,3,"Birkenheide",67134,"8.258775","49.479592",73385000000,"RP"
